Q17,1.0,->  Bitmap Index Scan on part_p_container_p_brand_p_partkey_idx  (cost=0.00..72.82 rows=2008 width=0) (actual time=0.911..0.911 rows=1946 loops=1)
Q17,1.0,->  Bitmap Heap Scan on part  (cost=73.32..6650.25 rows=2008 width=4) (actual time=1.226..30.210 rows=1946 loops=1)
Q16,1.0,Sort  (cost=456266.03..456335.39 rows=27745 width=40) (actual time=44366.282..44370.333 rows=27837 loops=1)
Q16,1.0,->  Hash  (cost=54211.65..54211.65 rows=295940 width=40) (actual time=997.366..997.366 rows=296859 loops=1)
Q16,1.0,->  GroupAggregate  (cost=446542.51..454218.46 rows=27745 width=40) (actual time=43169.923..43993.591 rows=27837 loops=1)
Q16,1.0,->  Bitmap Index Scan on part_p_size_idx  (cost=0.00..5651.49 rows=318567 width=0) (actual time=73.696..73.696 rows=319832 loops=1)
Q16,1.0,->  Bitmap Heap Scan on part  (cost=5725.47..54211.65 rows=295940 width=40) (actual time=83.991..862.363 rows=296859 loops=1)
Q15,1.0,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey__idx  (cost=0.00..46987.93 rows=2244110 width=0) (actual time=1716.750..1716.750 rows=2250414 loops=1)
Q15,1.0,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey__idx  (cost=0.00..46987.93 rows=2244110 width=0) (actual time=1331.215..1331.215 rows=2252557 loops=1)
Q15,1.0,->  Bitmap Heap Scan on lineitem  (cost=47548.96..1149818.61 rows=2244110 width=12) (actual time=2092.139..12983.310 rows=2243951 loops=1)
Q15,1.0,->  Bitmap Heap Scan on lineitem  (cost=47548.96..1149818.61 rows=2244110 width=12) (actual time=1651.354..6262.841 rows=2243951 loops=1)
Q14,1.0,->  Hash Join  (cost=101910.93..1165803.67 rows=775620 width=29) (actual time=2626.085..8664.802 rows=773675 loops=1)
Q14,1.0,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey__idx  (cost=0.00..16195.03 rows=775620 width=0) (actual time=438.777..438.777 rows=779679 loops=1)
Q14,1.0,->  Bitmap Heap Scan on lineitem  (cost=16388.93..1062830.22 rows=775620 width=12) (actual time=607.411..4391.779 rows=773675 loops=1)
Q13,1.0,->  Seq Scan on orders  (cost=0.00..444735.19 rows=14999205 width=8) (actual time=0.043..15535.004 rows=14853762 loops=1)
Q13,1.0,->  Hash Right Join  (cost=69028.00..813747.29 rows=14999205 width=8) (actual time=1648.405..51189.838 rows=15353784 loops=1)
Q12,1.0,->  Seq Scan on orders  (cost=0.00..409314.79 rows=15224879 width=20) (actual time=0.018..5558.898 rows=15000000 loops=1)
Q12,1.0,->  Index Scan using lineitem_l_orderkey_idx_part2 on lineitem  (cost=0.00..380052.28 rows=294159 width=15) (actual time=0.147..11739.231 rows=312221 loops=1)
